RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
9851,1,2/9/2010,MANHEIM,2005,5,FORD,TAURUS,SE,4D SEDAN SE,BLUE,AUTO,NULL,NULL,51569,AMERICAN,MEDIUM,FORD,0,0,0,0,3713,4578,6942,8242,NULL,NULL,20740,21075,MD,5865,0,754
9852,0,2/9/2010,MANHEIM,2005,5,CHRYSLER,SEBRING 4C,Bas,2D CONVERTIBLE,BLACK,AUTO,2,Covers,41937,AMERICAN,MEDIUM,CHRYSLER,0,0,0,0,4213,5616,8056,10191,NULL,NULL,20740,21075,MD,6125,0,834
9853,1,2/9/2010,MANHEIM,2005,5,PONTIAC,GRAND PRIX,Bas,4D SEDAN,GREY,AUTO,1,Alloy,90806,AMERICAN,LARGE,GM,0,0,0,0,5195,6606,8655,10089,NULL,NULL,20740,21075,MD,5170,0,2351
9854,0,2/9/2010,MANHEIM,2005,5,SATURN,ION,1,4D SEDAN LEVEL 1,BLACK,AUTO,2,Covers,76356,AMERICAN,MEDIUM,GM,0,0,0,0,4079,5113,7378,8784,NULL,NULL,20740,21075,MD,3950,0,803
9855,0,2/9/2010,MANHEIM,2005,5,CHEVROLET,AVEO,LS,4D SEDAN,SILVER,AUTO,2,Covers,77765,AMERICAN,COMPACT,GM,0,0,0,0,3258,4165,6142,7101,NULL,NULL,20740,21075,MD,4070,0,803
9856,0,2/9/2010,MANHEIM,2005,5,CHRYSLER,PACIFICA FWD,Tou,4D SPORT,BLACK,AUTO,1,Alloy,74112,AMERICAN,CROSSOVER,CHRYSLER,0,0,0,0,7519,8732,10607,11917,NULL,NULL,20740,21075,MD,7485,0,1389
9857,1,2/9/2010,MANHEIM,2003,7,LINCOLN,TOWN CAR,Exe,4D SEDAN EXECUTIVE,MAROON,AUTO,1,Alloy,70696,AMERICAN,LARGE,FORD,0,0,0,0,6227,7657,10443,12667,NULL,NULL,20740,21075,MD,6325,0,1103
9858,0,2/9/2010,MANHEIM,2005,5,TOYOTA,CAMRY 4C,Bas,4D SEDAN,SILVER,AUTO,1,Alloy,76821,TOP LINE ASIAN,MEDIUM,OTHER,0,0,0,0,7211,8348,10559,12103,NULL,NULL,20740,21075,MD,8585,0,569
9859,0,2/9/2010,MANHEIM,2006,4,CHRYSLER,SEBRING V6,Tou,2D CONVERTIBLE TOURING,WHITE,AUTO,1,Alloy,72194,AMERICAN,MEDIUM,CHRYSLER,0,0,0,0,6126,7369,10317,11996,NULL,NULL,20740,21075,MD,6365,0,1272
9860,0,2/9/2010,MANHEIM,2005,5,DODGE,CARAVAN FWD 4C,SE,MINIVAN 2.4L,BLUE,AUTO,2,Covers,51808,AMERICAN,VAN,CHRYSLER,4115,5189,7843,9118,4567,5323,8460,9221,NULL,NULL,20740,21075,MD,5865,0,1251
9861,0,2/9/2010,MANHEIM,2004,6,NISSAN,XTERRA 2WD V6,SE,4D SPORT UTILITY,GREEN,AUTO,1,Alloy,64495,TOP LINE ASIAN,MEDIUM SUV,OTHER,0,0,0,0,7579,8809,10805,11878,NULL,NULL,20740,21075,MD,8145,0,533
9862,0,2/23/2010,MANHEIM,2007,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,GREY,AUTO,2,Covers,78773,AMERICAN,MEDIUM,CHRYSLER,8115,9523,11323,12793,8553,9852,11649,13024,NULL,NULL,16044,21075,MD,5865,0,1155
9863,0,2/23/2010,MANHEIM,2006,4,DODGE,MAGNUM V6,SE,WAGON 2.7L,RED,AUTO,2,Covers,74522,AMERICAN,SPECIALTY,CHRYSLER,7839,9194,11571,12720,8465,9909,12394,15150,NULL,NULL,16044,21075,MD,8355,0,1389
9864,0,2/23/2010,MANHEIM,2007,3,HYUNDAI,SONATA 4C,GLS,4D SEDAN,BLUE,AUTO,2,Covers,55890,OTHER ASIAN,MEDIUM,OTHER,7922,9291,11949,13310,7497,8678,11133,12200,NULL,NULL,16044,21075,MD,8585,0,671
9865,0,2/23/2010,MANHEIM,2007,3,PONTIAC,G5 4C,Bas,2D COUPE,SILVER,AUTO,2,Covers,67447,AMERICAN,COMPACT,GM,6955,8108,10766,11892,7512,8788,10798,11600,NULL,NULL,16044,21075,MD,5935,0,728
9866,0,2/23/2010,MANHEIM,2006,4,FORD,TAURUS,SE,4D SEDAN SE,SILVER,AUTO,2,Covers,50486,AMERICAN,MEDIUM,FORD,4456,5593,7793,9327,4634,5985,7910,9367,NULL,NULL,16044,21075,MD,5435,0,754
9867,0,3/2/2010,MANHEIM,2003,7,JEEP,LIBERTY 4WD V6,Spo,4D SUV SPORT,BLACK,AUTO,1,Alloy,85827,AMERICAN,SMALL SUV,CHRYSLER,5976,7159,8855,10281,6069,7388,9094,10129,NULL,NULL,20740,21075,MD,8220,0,1283
9868,0,3/2/2010,MANHEIM,2002,8,FORD,ESCAPE 4WD V6,XLT,4D CUV 3.0L XLT,YELLOW,AUTO,1,Alloy,76446,AMERICAN,SMALL SUV,FORD,4705,6019,7779,9385,4539,5882,7482,8688,NULL,NULL,20740,21075,MD,6905,0,1689
9869,0,3/2/2010,MANHEIM,2004,6,DODGE,STRATUS 4C,SXT,4D SEDAN SE,GREEN,AUTO,1,Alloy,56706,AMERICAN,MEDIUM,CHRYSLER,3157,4195,5961,7029,2931,3731,5491,6207,NULL,NULL,20740,21075,MD,4820,0,920
9870,0,3/2/2010,MANHEIM,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,BLACK,AUTO,2,Covers,51048,AMERICAN,COMPACT,GM,5138,6161,8671,9834,5450,6491,8363,9548,NULL,NULL,20740,21075,MD,6445,0,671
9871,0,3/2/2010,MANHEIM,2002,8,HYUNDAI,SONATA V6,GLS,4D SEDAN,MAROON,AUTO,1,Alloy,75668,OTHER ASIAN,MEDIUM,OTHER,2890,3943,5554,6579,3237,3739,5839,6242,NULL,NULL,20740,21075,MD,4685,0,1103
9872,0,3/2/2010,MANHEIM,2003,7,FORD,TAURUS,SES,4D SEDAN SES,SILVER,AUTO,1,Alloy,66882,AMERICAN,MEDIUM,FORD,3129,4025,5971,6966,3202,4112,6125,7241,NULL,NULL,20740,21075,MD,3820,0,1125
9873,0,3/2/2010,MANHEIM,2007,3,MITSUBISHI,GALANT 4C,ES,4D SEDAN,MAROON,AUTO,2,Covers,45310,OTHER ASIAN,MEDIUM,OTHER,7539,8714,11211,12013,7545,8152,11073,11604,NULL,NULL,20740,21075,MD,8055,0,482
9874,0,3/2/2010,MANHEIM,2006,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN,GOLD,AUTO,3,Special,44950,AMERICAN,MEDIUM,CHRYSLER,5456,6511,8689,9806,5241,6320,8843,9987,NULL,NULL,20740,21075,MD,6235,0,975
9875,0,3/2/2010,MANHEIM,2003,7,SATURN,L SERIES,LW3,4D WAGON LW300,GREEN,AUTO,1,Alloy,52069,AMERICAN,MEDIUM,GM,3754,4716,6541,7580,4385,5048,6778,7442,NULL,NULL,20740,21075,MD,4885,0,1966
9876,0,3/2/2010,MANHEIM,2005,5,DODGE,NEON,SE,4D SEDAN,SILVER,AUTO,2,Covers,86506,AMERICAN,COMPACT,CHRYSLER,3690,4719,6662,7883,3986,4899,6681,7719,NULL,NULL,20740,21075,MD,3620,0,723
9877,0,3/2/2010,MANHEIM,2007,3,DODGE,CARAVAN FWD 4C,SE,MINIVAN 2.4L,GOLD,AUTO,2,Covers,59940,AMERICAN,VAN,CHRYSLER,7530,8783,11420,12431,6529,8446,11511,13589,NULL,NULL,20740,21075,MD,6735,0,1251
9878,0,3/9/2010,MANHEIM,2007,3,MITSUBISHI,GALANT 4C,ES,4D SEDAN,WHITE,AUTO,2,Covers,60221,OTHER ASIAN,MEDIUM,OTHER,7896,9223,11652,13610,7932,8654,11734,12506,NULL,NULL,16044,21075,MD,8055,0,533
9879,0,3/9/2010,MANHEIM,2004,6,MAZDA,MAZDA3,s,4D SEDAN I,ORANGE,MANUAL,1,Alloy,87994,OTHER ASIAN,MEDIUM,OTHER,5382,6653,8489,9724,5178,6189,8453,9516,NULL,NULL,16044,21075,MD,6165,0,1113
9880,0,3/9/2010,MANHEIM,2004,6,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,GREY,AUTO,1,Alloy,76334,AMERICAN,MEDIUM SUV,GM,6925,8451,10477,12477,6089,7428,9506,11027,NULL,NULL,16044,21075,MD,8685,0,1974
9881,0,3/9/2010,MANHEIM,2007,3,TOYOTA,CAMRY 4C,LE,4D SEDAN CE,SILVER,AUTO,2,Covers,77655,TOP LINE ASIAN,MEDIUM,OTHER,10301,11343,13999,15176,10231,11156,14362,15545,NULL,NULL,16044,21075,MD,10400,0,569
9882,0,3/9/2010,MANHEIM,2006,4,PONTIAC,G6 4C,Bas,4D SEDAN SE,GOLD,AUTO,1,Alloy,52045,AMERICAN,MEDIUM,GM,6770,7764,9971,11017,6374,7574,9123,10734,NULL,NULL,16044,21075,MD,7455,0,837
9883,0,3/9/2010,MANHEIM,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,WHITE,AUTO,2,Covers,66049,AMERICAN,MEDIUM,CHRYSLER,8812,9698,12202,13058,8759,9555,12699,13417,NULL,NULL,16044,21075,MD,7985,0,1020
9884,0,3/16/2010,MANHEIM,2006,4,CHEVROLET,AVEO,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,39641,AMERICAN,COMPACT,GM,4422,5351,7642,8742,3762,4684,6771,8283,NULL,NULL,16044,21075,MD,5935,0,582
9885,0,3/16/2010,MANHEIM,2005,5,SATURN,L SERIES,L30,4D SEDAN L300,BLUE,AUTO,1,Alloy,75443,AMERICAN,MEDIUM,GM,5479,6257,9076,9823,5585,6945,8607,9939,NULL,NULL,16044,21075,MD,6235,0,2208
9886,0,3/16/2010,MANHEIM,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,63340,AMERICAN,COMPACT,GM,5399,6457,8613,10035,4856,6125,8289,9573,NULL,NULL,16044,21075,MD,5435,0,728
9887,0,3/16/2010,MANHEIM,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,RED,AUTO,1,Alloy,60373,AMERICAN,MEDIUM,CHRYSLER,4798,5743,7926,9280,4820,5937,8082,9233,NULL,NULL,16044,21075,MD,6335,0,1020
9888,1,3/16/2010,MANHEIM,2005,5,KIA,SEDONA,EX,4D WAGON,WHITE,AUTO,2,Covers,59135,OTHER ASIAN,VAN,OTHER,4869,6066,8732,9988,4167,5539,7660,9720,NULL,NULL,16044,21075,MD,5335,0,1086
9889,0,3/23/2010,MANHEIM,2005,5,MITSUBISHI,GALANT 4C,ES,4D SEDAN ES,GREY,AUTO,2,Covers,59623,OTHER ASIAN,MEDIUM,OTHER,5189,6071,8342,9300,5414,6469,8497,9679,NULL,NULL,16044,21075,MD,6865,0,505
9890,0,3/23/2010,MANHEIM,2004,6,DODGE,DURANGO 4WD V8,SLT,4D SUV 4.7L SLT,BLUE,AUTO,1,Alloy,79306,AMERICAN,MEDIUM SUV,CHRYSLER,7814,9341,11844,13025,7177,9027,11512,13229,NULL,NULL,16044,21075,MD,10700,0,1623
9891,1,3/23/2010,MANHEIM,2006,4,FORD,FUSION V6,SEL,4D SEDAN SEL,GREEN,AUTO,1,Alloy,76050,AMERICAN,MEDIUM,FORD,9348,11083,12840,14410,9741,11630,13184,15097,NULL,NULL,16044,21075,MD,8385,0,1272
9892,0,3/23/2010,MANHEIM,2007,3,CHEVROLET,HHR,LT,4D SUV 2.2L,BLUE,AUTO,1,Alloy,78669,AMERICAN,MEDIUM,GM,9281,10036,12965,13892,8665,10140,12093,13297,NULL,NULL,16044,21075,MD,6235,0,803
9893,0,3/23/2010,MANHEIM,2003,7,CHRYSLER,PT CRUISER,Tou,4D SEDAN LIMITED,SILVER,AUTO,1,Alloy,76396,AMERICAN,MEDIUM,CHRYSLER,3907,4903,6751,7793,3970,4824,7134,8153,NULL,NULL,16044,21075,MD,4285,0,1689
9894,0,3/23/2010,MANHEIM,2007,3,PONTIAC,G6 4C,Bas,4D SEDAN,BLUE,AUTO,2,Covers,55322,AMERICAN,MEDIUM,GM,8025,9088,11237,12588,7514,8600,11567,12940,NULL,NULL,16044,21075,MD,8455,0,837
9895,0,3/23/2010,MANHEIM,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,BLUE,AUTO,2,Covers,53926,AMERICAN,MEDIUM,CHRYSLER,9126,9999,12410,13164,8759,9555,12699,13417,NULL,NULL,16044,21075,MD,8655,0,920
9896,0,3/23/2010,MANHEIM,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,BLACK,AUTO,2,Covers,73809,TOP LINE ASIAN,MEDIUM,OTHER,9297,10857,12592,14257,8449,10178,12318,13633,NULL,NULL,16044,21075,MD,8055,0,686
9897,0,3/23/2010,MANHEIM,2005,5,DODGE,CARAVAN FWD 4C,SE,MINIVAN 2.4L,GOLD,AUTO,2,Covers,87095,AMERICAN,VAN,CHRYSLER,4743,5582,8768,9693,2947,3774,6141,6936,NULL,NULL,16044,21075,MD,5665,0,1763
9898,0,3/30/2010,MANHEIM,2007,3,PONTIAC,G6 4C,Bas,4D SEDAN,SILVER,AUTO,2,Covers,38772,AMERICAN,MEDIUM,GM,8075,9098,10744,12238,7882,9156,11015,12656,NULL,NULL,16044,21075,MD,7655,0,702
9899,0,3/30/2010,MANHEIM,2006,4,CHEVROLET,TRAILBLAZER EXT 4WD,LS,4D SUV 4.2L,GOLD,AUTO,1,Alloy,86648,AMERICAN,MEDIUM SUV,GM,11013,14014,15346,17573,11157,13860,15550,18163,NULL,NULL,16044,21075,MD,9675,0,2152
9900,0,3/30/2010,MANHEIM,2004,6,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,WHITE,AUTO,1,Alloy,84090,AMERICAN,MEDIUM,GM,4982,6419,7988,9426,4213,5384,7332,8226,NULL,NULL,16044,21075,MD,5905,0,1373
9901,0,3/30/2010,MANHEIM,2006,4,GMC,1500 SIERRA PICKUP 2,SLE,REG CAB 4.3L,RED,AUTO,2,Covers,69735,AMERICAN,LARGE TRUCK,GM,6810,8341,10984,12908,5981,7723,10563,12636,NULL,NULL,16044,21075,MD,6545,0,1118
9902,0,3/30/2010,MANHEIM,2007,3,CHEVROLET,COBALT,LS,4D SEDAN LS,GOLD,AUTO,2,Covers,63481,AMERICAN,COMPACT,GM,5802,6752,9210,10179,5287,6311,9270,10126,NULL,NULL,16044,21075,MD,6345,0,728
9903,0,3/30/2010,MANHEIM,2008,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,RED,AUTO,1,Alloy,75107,AMERICAN,LARGE,GM,10150,11776,13779,15577,8986,10490,12980,14326,NULL,NULL,16044,21075,MD,7955,0,1974
9904,0,3/30/2010,MANHEIM,2006,4,PONTIAC,GRAND PRIX,Bas,4D SEDAN,GREEN,AUTO,2,Covers,75690,AMERICAN,LARGE,GM,7010,8404,10437,12037,6548,8143,10294,12106,NULL,NULL,16044,21075,MD,7355,0,1974
9905,0,3/30/2010,MANHEIM,2006,4,CHEVROLET,EQUINOX AWD V6,LS,4D SUV LS,GREY,AUTO,2,Covers,81627,AMERICAN,MEDIUM SUV,GM,10340,12005,14114,15563,9136,11672,13431,15622,NULL,NULL,16044,21075,MD,8855,0,1633
9906,0,3/30/2010,MANHEIM,2007,3,PONTIAC,G6 V6,Bas,4D SEDAN SE1,GOLD,AUTO,1,Alloy,33689,AMERICAN,MEDIUM,GM,9075,10387,12496,13953,9111,10361,12590,13881,NULL,NULL,16044,21075,MD,8500,0,822
9907,0,4/6/2010,MANHEIM,2007,3,KIA,OPTIMA V6,EX,4D SEDAN EX,SILVER,AUTO,1,Alloy,55854,OTHER ASIAN,MEDIUM,OTHER,0,0,0,0,9039,10770,11992,13497,NULL,NULL,16044,21075,MD,8185,0,671
9908,0,4/6/2010,MANHEIM,2005,5,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L LS,MAROON,AUTO,1,Alloy,66867,AMERICAN,VAN,GM,0,0,0,0,5560,7217,9341,11235,NULL,NULL,16044,21075,MD,7920,0,1801
9909,0,4/6/2010,MANHEIM,2006,4,CHEVROLET,1500 SILVERADO PICKU,LS,REG CAB 4.3L,BLUE,AUTO,2,Covers,56305,AMERICAN,LARGE TRUCK,GM,0,0,0,0,6456,8518,10802,12726,NULL,NULL,16044,21075,MD,6435,0,1003
9910,0,4/6/2010,MANHEIM,2007,3,PONTIAC,G6 4C,Bas,4D SEDAN,GREY,AUTO,2,Covers,60400,AMERICAN,MEDIUM,GM,0,0,0,0,6928,7969,10663,11722,NULL,NULL,16044,21075,MD,7455,0,923
9911,0,4/6/2010,MANHEIM,2005,5,SATURN,ION,2,4D SEDAN LEVEL 2,BLACK,AUTO,2,Covers,54867,AMERICAN,MEDIUM,GM,0,0,0,0,4510,5590,7822,8920,NULL,NULL,16044,21075,MD,6445,0,671
9912,0,4/6/2010,MANHEIM,2003,7,HONDA,CIVIC,EX,4D SEDAN EX AUTO,BLACK,AUTO,2,Covers,62561,TOP LINE ASIAN,COMPACT,OTHER,0,0,0,0,4688,5966,7699,8688,NULL,NULL,16044,21075,MD,6365,0,930
9913,0,4/6/2010,MANHEIM,2007,3,CHEVROLET,COBALT,LT,4D SEDAN LS,WHITE,AUTO,1,Alloy,86340,AMERICAN,COMPACT,GM,0,0,0,0,5204,6369,8672,9849,NULL,NULL,16044,21075,MD,6265,0,853
9914,0,4/6/2010,MANHEIM,2005,5,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,WHITE,AUTO,1,Alloy,83605,AMERICAN,MEDIUM,GM,0,0,0,0,5100,6192,8357,9920,NULL,NULL,16044,21075,MD,6035,0,1373
9915,0,4/6/2010,MANHEIM,2006,4,CHEVROLET,IMPALA,LS,4D SEDAN LS,PURPLE,AUTO,2,Covers,76570,AMERICAN,LARGE,GM,0,0,0,0,6815,8103,10210,11597,NULL,NULL,16044,21075,MD,7855,0,1974
9916,0,4/6/2010,MANHEIM,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,ORANGE,AUTO,2,Covers,71797,AMERICAN,MEDIUM,CHRYSLER,0,0,0,0,8132,9192,11374,12376,NULL,NULL,16044,21075,MD,7885,0,1155
9917,0,4/6/2010,MANHEIM,2004,6,NISSAN,MAXIMA,SE,4D SEDAN SE,GREY,AUTO,1,Alloy,77728,TOP LINE ASIAN,LARGE,OTHER,0,0,0,0,7317,8909,11083,12718,NULL,NULL,16044,21075,MD,9400,0,1155
9918,0,4/6/2010,MANHEIM,2007,3,PONTIAC,G6 4C,Bas,4D SEDAN SE1,GOLD,AUTO,2,Covers,58152,AMERICAN,MEDIUM,GM,0,0,0,0,7899,9141,11923,12747,NULL,NULL,16044,21075,MD,7255,0,837
9919,0,4/6/2010,MANHEIM,2005,5,FORD,ESCAPE 2WD V6,XLT,4D CUV 3.0L XLT,RED,AUTO,1,Alloy,86320,AMERICAN,SMALL SUV,FORD,0,0,0,0,7149,8394,10638,11963,NULL,NULL,16044,21075,MD,8285,0,983
9920,1,4/6/2010,MANHEIM,2003,7,DODGE,CARAVAN FWD V6,SE,MINIVAN 3.3L FFV SE,SILVER,AUTO,2,Covers,77769,AMERICAN,VAN,CHRYSLER,0,0,0,0,3565,4566,6361,7593,NULL,NULL,16044,21075,MD,4850,0,1923
9921,1,4/6/2010,MANHEIM,2005,5,MITSUBISHI,GALANT 4C,ES,4D SEDAN ES,WHITE,AUTO,1,Alloy,88833,OTHER ASIAN,MEDIUM,OTHER,0,0,0,0,5143,6284,8127,9314,NULL,NULL,16044,21075,MD,7385,0,594
9922,1,4/6/2010,MANHEIM,2006,4,PONTIAC,GRAND PRIX,Bas,4D SEDAN,GREY,AUTO,1,Alloy,85676,AMERICAN,LARGE,GM,0,0,0,0,6496,7999,9961,11445,NULL,NULL,16044,21075,MD,6165,0,2152
9923,0,4/6/2010,MANHEIM,2006,4,PONTIAC,G6 V6,Bas,4D SEDAN,GREY,AUTO,1,Alloy,80405,AMERICAN,MEDIUM,GM,0,0,0,0,6471,7769,9995,11452,NULL,NULL,16044,21075,MD,7455,0,1373
9924,0,4/6/2010,MANHEIM,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,GREEN,AUTO,1,Alloy,87258,TOP LINE ASIAN,MEDIUM,OTHER,0,0,0,0,8449,10178,12318,13633,NULL,NULL,16044,21075,MD,7985,0,723
9925,0,10/19/2010,MANHEIM,2005,5,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L SE,BLUE,AUTO,2,Covers,83916,AMERICAN,VAN,FORD,4290,5725,7955,9850,3702,4602,7439,8496,NULL,NULL,52646,21075,MD,5855,0,1633
9926,0,10/19/2010,MANHEIM,2002,8,PONTIAC,GRAND AM V6,GT,4D SEDAN GT,BLACK,AUTO,1,Alloy,74443,AMERICAN,MEDIUM,GM,2398,3091,5112,5731,2556,3515,5138,5997,NULL,NULL,52646,21075,MD,5220,0,2508
9927,1,10/19/2010,MANHEIM,2003,7,FORD,EXPLORER 4WD V6,XLT,4D SUV 4.0L FFV XLT,GREY,AUTO,NULL,NULL,75813,AMERICAN,MEDIUM SUV,FORD,4988,6284,8908,10302,4934,6256,9033,11453,NULL,NULL,52646,21075,MD,5820,0,2040
9928,0,10/19/2010,MANHEIM,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,BLACK,AUTO,2,Covers,73388,AMERICAN,MEDIUM,CHRYSLER,6679,7840,10665,11545,6408,7801,10116,11200,NULL,NULL,52646,21075,MD,6720,0,920
9929,0,10/26/2010,MANHEIM,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,69215,AMERICAN,LARGE,GM,7425,8611,10937,12163,7136,8274,9984,11560,NULL,NULL,99750,21075,MD,7400,0,1703
9930,0,10/26/2010,MANHEIM,2005,5,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L SXT,BLUE,AUTO,1,Alloy,88832,AMERICAN,VAN,CHRYSLER,5135,6531,8997,10650,5143,6483,9239,10766,NULL,NULL,16044,21075,MD,6020,0,1763
9931,0,10/26/2010,MANHEIM,2004,6,DODGE,STRATUS V6,SE,4D SEDAN SE,PURPLE,AUTO,2,Covers,26935,AMERICAN,MEDIUM,CHRYSLER,3111,4561,6327,8067,4010,5868,7071,8716,NULL,NULL,99750,21075,MD,5600,0,882
9932,0,10/26/2010,MANHEIM,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,MAROON,AUTO,2,Covers,68872,AMERICAN,LARGE,GM,7425,8611,10937,12163,6838,7964,9920,11262,NULL,NULL,99750,21075,MD,7500,0,1703
9933,0,10/26/2010,MANHEIM,2006,4,DODGE,STRATUS V6,SXT,4D SEDAN SXT FFV,SILVER,AUTO,2,Covers,98782,AMERICAN,MEDIUM,CHRYSLER,5798,6802,9579,11237,5915,6444,9286,9701,NULL,NULL,99750,21075,MD,3500,0,1630
9934,0,10/26/2010,MANHEIM,2003,7,FORD,EXPLORER 2WD V6,XLT,4D SUV 4.0L FFV XLT,BLACK,AUTO,1,Alloy,79353,AMERICAN,MEDIUM SUV,FORD,4992,6275,8497,9897,4767,6005,7615,9110,NULL,NULL,16044,21075,MD,7600,0,1455
9935,0,10/26/2010,MANHEIM,2006,4,FORD,MUSTANG V6,Bas,2D COUPE,RED,AUTO,1,Alloy,65004,AMERICAN,SPORTS,FORD,8556,10077,12351,14269,8373,9824,11983,13480,NULL,NULL,16044,21075,MD,10115,0,728
9936,1,11/2/2010,MANHEIM,2007,3,MITSUBISHI,GALANT 4C,DE,4D SEDAN DE,SILVER,AUTO,NULL,NULL,73004,OTHER ASIAN,MEDIUM,OTHER,5047,6220,8478,9609,5047,6220,8478,9609,NULL,NULL,52646,21075,MD,6255,0,569
9937,0,11/2/2010,MANHEIM,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,BLACK,AUTO,2,Covers,50391,AMERICAN,MEDIUM,CHRYSLER,7531,8643,11296,12358,7779,8824,11425,12445,NULL,NULL,52646,21075,MD,7570,0,920
9938,0,11/2/2010,MANHEIM,2004,6,SUZUKI,FORENZA,LX,4D SEDAN LX,BLUE,AUTO,1,Alloy,82432,OTHER ASIAN,MEDIUM,OTHER,2756,3556,5605,6086,2062,3311,4790,6053,NULL,NULL,52646,21075,MD,4130,0,594
9939,0,11/2/2010,MANHEIM,2006,4,LINCOLN,ZEPHYR,,4D SEDAN,WHITE,AUTO,1,Alloy,61551,AMERICAN,SPECIALTY,FORD,10531,12336,15358,17178,9962,11985,14350,16041,NO,GREEN,52646,21075,MD,9250,0,1118
9940,0,11/2/2010,MANHEIM,2007,3,FORD,MUSTANG V6,Bas,2D COUPE,GREY,MANUAL,1,Alloy,59184,AMERICAN,SPORTS,FORD,10148,11992,14274,15375,9584,11216,13587,15367,NULL,NULL,52646,21075,MD,9785,0,671
9941,0,11/2/2010,MANHEIM,2007,3,MERCURY,MILAN 4C,Bas,4D SEDAN,BLACK,AUTO,2,Covers,42770,AMERICAN,MEDIUM,FORD,9140,10601,12734,14225,9055,10523,12883,14468,NULL,NULL,52646,21075,MD,8170,0,623
9942,1,11/2/2010,MANHEIM,2004,6,FORD,EXPLORER 4WD V6,XLT,4D SUV 4.0L XLT,WHITE,AUTO,NULL,NULL,82102,AMERICAN,MEDIUM SUV,FORD,6071,7639,9771,11302,6071,7639,9771,11302,NULL,NULL,52646,21075,MD,7635,0,1893
9943,0,11/2/2010,MANHEIM,2006,4,PONTIAC,G6 4C,Bas,4D SEDAN SE,RED,AUTO,2,Covers,77669,AMERICAN,MEDIUM,GM,5246,6426,8631,9571,5223,6421,8660,10003,NULL,NULL,52646,21075,MD,6455,0,1038
9944,0,11/2/2010,MANHEIM,2007,3,CHEVROLET,COBALT,LS,4D SEDAN LS,BLACK,AUTO,2,Covers,52554,AMERICAN,COMPACT,GM,5526,6531,8639,9794,5251,6346,8594,9858,NULL,NULL,52646,21075,MD,5755,0,671
9945,1,11/9/2010,MANHEIM,2005,5,CHEVROLET,EQUINOX AWD V6,LT,4D SUV LT,BLACK,AUTO,1,Alloy,77117,AMERICAN,MEDIUM SUV,GM,7750,9300,11618,13241,7718,9524,11509,13583,NULL,NULL,16044,21075,MD,7970,0,1506
9946,0,11/9/2010,MANHEIM,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,GREY,AUTO,2,Covers,62724,AMERICAN,LARGE,GM,7883,8728,11656,12683,8180,9368,12685,13513,NULL,NULL,16044,21075,MD,8800,0,1703
9947,0,11/9/2010,MANHEIM,2007,3,FORD,MUSTANG V6,Bas,2D CONVERTIBLE,RED,AUTO,1,Alloy,53632,AMERICAN,SPORTS,FORD,10784,12562,14660,15983,11060,13003,14530,15805,NULL,NULL,16044,21075,MD,10315,0,671
9948,0,11/16/2010,MANHEIM,2005,5,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,GREEN,AUTO,1,Alloy,80500,AMERICAN,MEDIUM SUV,GM,6258,7411,10283,11321,6708,8188,10912,13320,NULL,NULL,16044,21075,MD,6820,0,1243
